StudentID,IPK_4,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,PlacementStatus
461,3.08,1,1,0,80,4.8,Yes,Yes,NotPlaced
462,3.16,0,1,0,60,3.4,No,No,NotPlaced
463,2.96,1,1,0,79,4.8,No,Yes,NotPlaced
464,3.28,2,2,1,76,4.6,Yes,Yes,NotPlaced
465,2.96,0,1,0,78,4.6,No,No,NotPlaced
466,2.68,1,1,1,66,3.6,No,No,NotPlaced
467,2.6,1,2,0,84,4.2,Yes,No,NotPlaced
468,3.12,0,1,1,73,4.8,Yes,Yes,Placed
469,2.88,1,2,1,68,4.4,No,No,NotPlaced
470,3.24,0,2,0,88,4,No,Yes,Placed
471,3.28,1,2,0,83,4.6,Yes,Yes,Placed
472,3.28,0,3,3,90,4.7,Yes,Yes,Placed
473,3.36,2,1,2,81,4.7,Yes,Yes,NotPlaced
474,3.12,0,3,2,77,4.2,Yes,Yes,NotPlaced
475,2.92,1,2,1,75,4.6,No,Yes,NotPlaced
476,3,1,1,0,67,4.6,No,No,NotPlaced
477,3.2,2,1,0,74,4.1,No,Yes,Placed
478,3,2,3,2,90,4.7,Yes,Yes,Placed
479,3.36,2,3,1,85,4.7,Yes,Yes,Placed
480,2.64,1,1,0,73,3.4,No,No,NotPlaced
481,3.04,1,1,0,66,3.7,Yes,Yes,NotPlaced
482,2.84,1,2,0,80,4.3,Yes,Yes,NotPlaced
483,3.04,1,2,2,69,3.3,No,Yes,NotPlaced
484,3,1,1,2,75,3.5,Yes,Yes,NotPlaced
485,2.6,1,1,0,74,3.9,No,No,NotPlaced
486,2.68,1,1,1,73,4,No,Yes,NotPlaced
487,3.32,1,3,1,86,4.8,No,Yes,NotPlaced
488,3.44,2,1,2,73,4.6,Yes,No,NotPlaced
489,2.64,1,3,0,70,4.1,Yes,No,Placed
490,3.32,1,3,0,82,4.8,Yes,Yes,NotPlaced
491,3.04,1,2,1,76,3.9,No,No,NotPlaced
492,3.32,2,3,2,79,4.4,Yes,Yes,Placed
493,3.4,1,2,1,70,4.5,Yes,Yes,Placed
494,3.08,1,2,0,82,4.3,No,Yes,NotPlaced
495,2.96,1,1,0,89,4.4,No,Yes,NotPlaced
496,3.52,1,3,2,88,4.8,Yes,Yes,Placed
497,2.8,1,2,0,75,4.6,Yes,Yes,NotPlaced
498,3.08,0,3,2,86,4.7,No,Yes,NotPlaced
499,3,0,2,0,71,3.4,No,No,NotPlaced
500,3,1,1,1,79,3.6,No,Yes,NotPlaced
501,3.12,1,1,0,82,4.2,No,Yes,NotPlaced
502,2.72,1,1,2,74,4.2,Yes,No,NotPlaced
503,2.92,0,1,0,80,3.5,No,Yes,NotPlaced
504,2.88,0,2,1,60,3.6,No,No,NotPlaced
505,2.68,2,0,0,69,3.9,No,Yes,NotPlaced
506,2.92,0,3,2,77,4.6,Yes,Yes,Placed
507,2.64,2,3,1,72,4.6,Yes,No,NotPlaced
508,2.76,2,1,0,67,4,Yes,No,NotPlaced
509,3.28,1,1,0,79,4.2,No,No,NotPlaced
510,2.68,1,2,1,80,4.1,No,No,NotPlaced
511,3.16,1,2,1,63,4.2,No,Yes,NotPlaced
512,3.32,2,3,2,89,4.7,Yes,Yes,Placed
513,2.72,0,2,0,88,4.5,No,Yes,NotPlaced
514,3.04,1,2,0,88,4.8,No,Yes,NotPlaced
515,3.16,2,3,2,90,4.8,Yes,Yes,NotPlaced
516,2.6,0,3,0,81,4.8,Yes,Yes,NotPlaced
517,2.92,1,1,1,69,4.2,No,No,NotPlaced
518,3.08,2,3,0,78,4.1,Yes,Yes,NotPlaced
519,3.16,1,2,2,75,4.6,Yes,Yes,NotPlaced
520,3.16,2,3,1,82,4.2,Yes,Yes,NotPlaced
521,3,1,1,0,71,3.7,No,Yes,NotPlaced
522,3,1,3,0,86,4.2,Yes,Yes,NotPlaced
523,3.28,1,1,2,83,4.4,Yes,Yes,Placed
524,3.2,0,3,3,90,4.3,Yes,Yes,Placed
525,3,1,3,1,89,4.2,No,Yes,NotPlaced
526,3.12,1,1,0,69,4.7,No,No,NotPlaced
527,3.24,0,2,0,80,4.5,No,Yes,NotPlaced
528,3.28,1,1,0,70,4.2,No,No,NotPlaced
529,3.24,1,3,0,88,4.3,No,No,NotPlaced
530,3.24,1,3,2,90,4.5,Yes,Yes,Placed
531,2.68,1,2,1,68,4.6,No,Yes,NotPlaced
532,3.08,2,1,0,75,4.4,Yes,No,NotPlaced
533,3.04,0,1,1,73,4.4,No,Yes,NotPlaced
534,3.44,2,3,2,87,4.8,Yes,Yes,Placed
535,3,1,2,0,77,4.3,No,No,NotPlaced
536,3.36,2,2,2,73,4.8,Yes,No,Placed
537,3.24,2,3,2,84,4.6,Yes,Yes,Placed
538,2.6,1,2,0,78,4.6,No,Yes,NotPlaced
539,3.56,2,3,2,90,4.8,Yes,Yes,Placed
540,3,2,2,0,73,4.4,Yes,Yes,Placed
541,3.48,2,3,2,90,4.8,Yes,Yes,Placed
542,2.96,2,3,2,84,4.8,Yes,Yes,NotPlaced
543,3.12,1,1,1,66,3.4,No,No,Placed
544,3.32,1,3,1,84,4.6,Yes,Yes,NotPlaced
545,3.32,1,2,2,85,4.6,Yes,Yes,Placed
546,3.04,2,3,2,90,4.5,Yes,Yes,Placed
547,2.6,1,1,1,74,4,No,No,NotPlaced
548,2.96,1,3,1,75,4.5,Yes,Yes,Placed
549,3.16,1,3,0,90,4.6,Yes,Yes,Placed
550,3.36,1,1,0,73,4.2,No,Yes,NotPlaced
551,3.08,2,2,1,74,4.1,No,Yes,NotPlaced
552,3.28,1,3,1,88,4.8,Yes,Yes,NotPlaced
553,3.04,0,2,0,81,4,No,No,NotPlaced
554,2.72,1,1,0,67,4.1,No,No,NotPlaced
555,3.28,0,3,0,76,4.7,Yes,Yes,NotPlaced
556,3.32,2,3,2,88,4.7,Yes,Yes,Placed
557,2.84,0,2,0,67,3.2,No,No,NotPlaced
558,2.6,1,2,1,60,3.5,No,No,NotPlaced
559,3.44,1,3,2,90,4.8,Yes,Yes,Placed
560,3.04,2,2,0,72,4.3,No,Yes,Placed
561,3.16,2,1,1,78,4.1,Yes,Yes,NotPlaced
562,3.08,1,3,0,82,4.2,Yes,Yes,Placed
563,2.96,1,3,2,88,4.8,Yes,Yes,Placed
564,2.6,1,3,1,68,4,Yes,Yes,NotPlaced
565,3.28,1,2,1,90,4.7,Yes,Yes,Placed
566,3.04,1,2,2,70,4.8,No,Yes,Placed
567,2.92,0,2,1,78,4.8,No,Yes,NotPlaced
568,3.24,2,3,2,90,4.4,Yes,Yes,NotPlaced
569,3,1,1,1,71,4.3,No,No,NotPlaced
570,2.96,1,3,0,81,4.7,Yes,Yes,Placed
571,3.12,0,3,2,90,4.7,Yes,Yes,Placed
572,3.28,2,3,2,90,4.8,Yes,Yes,Placed
573,3.36,0,3,2,79,4.5,Yes,Yes,NotPlaced
574,3.28,2,3,2,90,4.7,Yes,Yes,Placed
575,3.04,2,1,2,87,4.8,Yes,No,NotPlaced
576,3.44,1,1,1,88,4,No,Yes,Placed
577,2.6,2,3,1,84,4.7,Yes,Yes,Placed
578,2.68,0,3,2,90,4.8,No,No,NotPlaced
579,3,1,1,0,70,4.5,No,No,NotPlaced
580,3,1,2,0,60,4,No,Yes,NotPlaced
581,3,1,1,1,60,4.1,No,No,NotPlaced
582,3.48,2,3,2,90,4.8,Yes,Yes,Placed
583,2.96,1,2,1,71,4.8,No,Yes,NotPlaced
584,3.12,0,1,1,77,4.1,Yes,Yes,NotPlaced
585,3.24,2,3,2,90,4.4,Yes,Yes,Placed
586,2.92,1,1,0,81,4.4,No,No,NotPlaced
587,3.12,2,3,0,90,4.8,Yes,Yes,Placed
588,3.2,0,0,2,76,4.8,Yes,No,Placed
589,3,1,3,1,90,4.8,Yes,Yes,Placed
590,3.12,1,2,0,81,3.9,No,No,NotPlaced
591,2.6,0,3,0,68,4.2,Yes,No,Placed
592,3.16,0,1,0,66,4.1,No,No,NotPlaced
593,3.08,0,3,1,80,4.3,No,No,NotPlaced
594,3.2,1,3,0,87,4.3,Yes,Yes,NotPlaced
595,3.12,1,1,0,85,4.5,Yes,Yes,NotPlaced
596,3.4,2,3,2,90,4.8,Yes,Yes,Placed
597,3.36,1,3,2,90,4.6,Yes,Yes,Placed
598,2.96,2,1,1,81,4,Yes,No,Placed
599,2.8,1,3,0,82,4.6,No,Yes,NotPlaced
600,3.04,1,2,1,85,4.6,No,No,NotPlaced
601,2.72,1,1,1,75,3.8,No,Yes,NotPlaced
602,3,0,2,1,63,3.5,No,Yes,NotPlaced
603,3.4,2,3,0,89,4.8,Yes,Yes,Placed
604,2.76,1,2,1,70,4.4,Yes,Yes,NotPlaced
605,3.28,0,1,0,73,4.8,Yes,Yes,Placed
606,2.6,0,3,2,85,4.7,Yes,No,Placed
607,3.08,1,2,2,76,4.1,Yes,Yes,NotPlaced
608,3.08,1,1,1,78,4.2,Yes,Yes,NotPlaced
609,2.72,1,1,0,74,3.8,No,Yes,NotPlaced
610,3.32,1,3,0,78,4.7,Yes,Yes,NotPlaced
611,3.04,2,1,1,89,3.9,No,Yes,NotPlaced
612,2.96,0,3,0,78,4.4,Yes,Yes,Placed
613,3.24,2,3,2,90,4.8,Yes,Yes,Placed
614,3.08,0,1,1,67,4.2,Yes,No,NotPlaced
615,2.6,2,3,2,84,4,Yes,No,NotPlaced
616,3.2,2,3,2,90,4.8,Yes,Yes,Placed
617,2.76,1,1,1,74,4.3,No,Yes,NotPlaced
618,3.4,2,2,0,79,4.8,Yes,No,NotPlaced
619,2.6,1,1,0,84,4.5,Yes,Yes,NotPlaced
620,3.08,1,1,0,73,3.9,No,Yes,Placed
621,2.96,1,2,1,90,4.8,Yes,Yes,Placed
622,2.68,1,1,1,68,4.3,No,No,NotPlaced
623,3.32,1,2,2,88,4.4,Yes,Yes,Placed
624,3.04,0,1,1,70,4,No,No,NotPlaced
625,3.36,1,1,0,72,3.9,Yes,No,NotPlaced
626,2.84,1,2,1,73,4.3,No,Yes,NotPlaced
627,2.96,1,1,2,80,4.3,Yes,Yes,NotPlaced
628,3,1,2,1,90,4.3,Yes,Yes,Placed
629,3.32,2,3,0,90,4.8,Yes,Yes,Placed
630,3.32,2,3,2,85,4.7,Yes,Yes,Placed
631,3.04,1,2,1,74,4.6,No,Yes,Placed
632,3,1,2,0,80,3.6,No,No,NotPlaced
633,3.44,2,2,2,88,4.8,Yes,No,Placed
634,2.64,1,2,1,81,3.4,Yes,Yes,Placed
635,3.44,2,3,2,87,4.4,Yes,Yes,Placed
636,2.96,1,1,1,69,3.8,No,Yes,Placed
637,3.08,1,2,0,81,4.4,Yes,Yes,Placed
638,3,1,1,0,79,4.5,No,No,NotPlaced
639,2.96,1,2,0,68,4.3,No,Yes,NotPlaced
640,3.4,1,1,2,83,4.3,Yes,Yes,Placed
641,2.6,1,1,1,81,4.6,No,No,NotPlaced
642,3.16,1,1,1,66,4.5,No,No,NotPlaced
643,2.64,0,1,1,72,3.4,No,No,NotPlaced
644,3.32,2,3,2,90,4.8,Yes,No,Placed
645,3.4,2,3,2,88,4.6,Yes,Yes,Placed
646,2.96,1,2,1,79,4.7,Yes,Yes,NotPlaced
647,3.16,2,3,2,90,4.6,Yes,Yes,Placed
648,3.32,1,3,0,84,4.6,Yes,Yes,NotPlaced
649,3.04,1,2,0,79,4.3,Yes,Yes,Placed
650,3.04,0,1,2,74,4.6,Yes,Yes,Placed
651,3.24,1,3,0,90,4.8,Yes,Yes,NotPlaced
652,2.6,1,1,1,71,4.2,No,No,NotPlaced
653,2.72,0,3,2,89,4.8,Yes,Yes,Placed
654,2.92,1,1,0,84,4.3,No,No,NotPlaced
655,3.28,2,3,1,90,4.8,Yes,Yes,Placed
656,3.04,0,3,2,85,3.8,Yes,No,NotPlaced
657,2.96,1,3,0,88,4.2,Yes,Yes,NotPlaced
658,2.6,0,1,0,77,4.1,No,No,NotPlaced
659,3.28,1,2,3,85,4.5,Yes,Yes,NotPlaced
660,3.36,0,3,2,87,4,Yes,No,Placed
661,2.96,1,1,1,73,3.7,No,No,NotPlaced
662,2.92,1,1,0,90,4.6,Yes,No,NotPlaced
663,3.36,1,2,1,85,4.8,Yes,Yes,Placed
664,3.12,0,3,2,90,4.8,Yes,Yes,NotPlaced
665,3.4,0,3,1,83,4,Yes,Yes,NotPlaced
666,3.24,2,3,2,90,4.8,Yes,Yes,Placed
667,3.48,2,3,2,87,4.8,Yes,Yes,Placed
668,2.76,0,1,0,79,3.6,No,No,NotPlaced
669,3.32,2,3,2,90,4.8,Yes,Yes,Placed
670,3.04,1,1,0,76,4,No,Yes,Placed
671,2.92,1,1,1,88,4.1,No,No,NotPlaced
672,2.92,1,1,0,71,4.6,Yes,Yes,NotPlaced
673,3.52,1,3,2,83,4.8,Yes,Yes,Placed
674,2.68,1,1,0,82,3.9,No,Yes,Placed
675,3.32,2,3,2,90,4.6,Yes,Yes,Placed
676,3.28,1,3,2,85,4.8,Yes,Yes,NotPlaced
677,3.04,1,3,1,68,4.6,Yes,Yes,Placed
678,2.92,1,1,0,72,3.9,Yes,No,NotPlaced
679,3.2,2,3,2,83,4.8,Yes,Yes,Placed
680,3.04,1,3,0,69,4.3,No,Yes,Placed
681,3.28,2,1,2,71,4.2,Yes,Yes,NotPlaced
682,3.24,2,2,0,71,4.4,Yes,Yes,Placed
683,2.84,0,2,2,76,4.2,No,No,NotPlaced
684,3.44,1,2,0,82,3.7,Yes,Yes,Placed
685,2.8,1,2,0,67,4.3,No,Yes,NotPlaced
686,3.48,0,1,2,82,4.5,Yes,Yes,Placed
687,3.24,1,2,1,84,4.3,Yes,Yes,NotPlaced
688,3,1,2,0,87,4.6,Yes,Yes,Placed
689,3.32,1,2,1,73,3.9,No,Yes,NotPlaced
690,2.6,2,3,2,74,4.2,No,No,NotPlaced
691,3.4,2,2,2,84,4.5,Yes,Yes,Placed
692,3,0,2,1,62,4.5,No,No,NotPlaced
693,3.28,1,3,2,83,4.7,Yes,Yes,Placed
694,3.32,1,3,0,90,4.7,Yes,Yes,Placed
695,2.88,1,2,0,81,4.3,Yes,Yes,NotPlaced
696,2.84,2,3,2,90,4.4,Yes,Yes,Placed
697,3.04,1,2,0,70,3.4,No,Yes,NotPlaced
698,3.08,1,2,1,74,4.1,No,Yes,NotPlaced
699,3.48,2,3,3,81,4.2,Yes,Yes,Placed
700,2.68,0,1,1,69,4.4,No,No,NotPlaced
701,3.16,1,3,0,79,3.7,No,Yes,NotPlaced
702,3.36,2,1,1,87,4.8,No,Yes,NotPlaced
703,2.76,0,1,0,67,3.9,Yes,No,NotPlaced
704,3.08,1,2,0,78,3.6,No,Yes,NotPlaced
705,3.36,2,3,2,90,4.7,Yes,Yes,Placed
706,3.12,0,1,0,78,4,Yes,No,NotPlaced
707,3.24,2,3,0,81,4.8,Yes,Yes,NotPlaced
708,3.4,1,1,2,82,3.4,Yes,No,NotPlaced
709,3.08,2,3,2,78,4.8,Yes,No,NotPlaced
710,3.36,1,3,1,79,4.1,No,Yes,Placed
711,3.36,2,3,2,84,4.5,Yes,Yes,Placed
712,2.6,1,2,1,70,3.8,No,No,NotPlaced
713,3,1,1,0,81,4.6,Yes,Yes,NotPlaced
714,2.96,1,1,1,75,4.2,No,Yes,NotPlaced
715,3.48,1,3,2,90,4.8,Yes,Yes,Placed
716,2.68,1,1,1,66,3.4,No,Yes,NotPlaced
717,3.4,2,3,2,88,4.3,No,Yes,NotPlaced
718,2.76,1,1,1,74,4.4,No,No,NotPlaced
719,3.24,2,3,2,87,4.4,Yes,Yes,Placed
720,3.32,2,2,0,90,4.6,Yes,Yes,Placed
721,3.24,1,3,2,90,4.6,Yes,Yes,Placed
722,3.04,1,2,0,86,4,Yes,Yes,NotPlaced
723,3.16,1,2,2,90,4.3,Yes,Yes,Placed
724,2.6,1,3,2,75,4.7,Yes,No,NotPlaced
725,3.12,0,3,0,76,3.7,Yes,Yes,Placed
726,2.72,1,2,0,67,4.8,No,No,NotPlaced
727,3.32,0,1,2,84,4.7,Yes,Yes,Placed
728,3.48,1,3,2,90,4.7,Yes,Yes,Placed
729,2.96,0,2,0,71,4,No,Yes,Placed
730,3.16,0,2,0,69,4.2,No,No,NotPlaced
731,3.24,2,3,2,90,4.8,Yes,Yes,Placed
732,3.16,2,3,2,90,4.8,Yes,Yes,Placed
733,2.6,1,1,1,82,3.4,No,No,NotPlaced
734,2.68,1,1,1,65,4,No,Yes,NotPlaced
735,3.28,0,1,0,71,4.8,No,No,NotPlaced
736,3.24,2,3,2,87,4.6,Yes,Yes,Placed
737,2.8,1,1,1,70,4.8,No,No,NotPlaced
738,2.8,1,1,1,65,3,No,No,NotPlaced
739,3.08,1,2,0,78,3.6,Yes,Yes,Placed
740,2.6,2,1,0,79,3.6,No,No,NotPlaced
741,3.2,1,2,0,81,4.2,Yes,Yes,NotPlaced
742,3.16,2,3,2,80,4.3,Yes,Yes,Placed
743,3.32,1,3,2,86,4.8,Yes,Yes,Placed
744,2.68,1,1,0,78,3.1,No,Yes,NotPlaced
745,3.36,1,1,2,81,3.9,Yes,Yes,Placed
746,3.28,2,2,1,74,4.5,No,Yes,NotPlaced
747,3.16,1,1,1,65,4.3,No,No,NotPlaced
748,3.32,1,1,2,81,4.6,Yes,No,NotPlaced
749,3.44,2,2,2,84,4,Yes,Yes,NotPlaced
750,3,1,1,0,72,4.1,No,Yes,NotPlaced
751,3.24,1,2,3,86,4.5,Yes,Yes,Placed
752,3.28,2,3,1,79,4.8,Yes,Yes,Placed
753,3.36,2,1,2,77,4.5,Yes,Yes,NotPlaced
754,2.76,1,2,1,73,4.5,No,No,NotPlaced
755,2.72,1,1,0,67,4.3,Yes,No,NotPlaced
756,3.12,1,2,3,87,4.4,Yes,Yes,NotPlaced
757,3.24,1,3,1,89,4.7,Yes,Yes,Placed
758,3.08,0,1,1,76,3.9,No,No,NotPlaced
759,3.04,0,1,0,66,3.5,No,No,NotPlaced
760,3.44,1,2,0,74,4.4,No,No,Placed
761,3,1,1,0,79,3.7,No,No,NotPlaced
762,3.32,0,1,1,72,3.5,No,No,NotPlaced
763,3.08,1,1,0,70,3.9,No,Yes,NotPlaced
764,3.04,1,1,0,70,3.5,No,No,NotPlaced
765,3,1,3,0,80,4,Yes,Yes,NotPlaced
766,3.24,2,3,2,90,4.8,Yes,Yes,Placed
767,3.12,1,3,2,81,4.2,Yes,Yes,Placed
768,3.36,1,3,1,79,4.4,Yes,Yes,Placed
769,3.2,2,3,2,90,4.8,Yes,Yes,Placed
770,3.24,2,3,2,90,4.8,Yes,Yes,Placed
771,3.04,2,3,2,84,4.6,Yes,Yes,Placed
772,2.72,0,3,1,82,4.2,Yes,Yes,NotPlaced
773,2.92,1,2,2,73,4.7,Yes,Yes,NotPlaced
774,2.64,0,1,1,63,3.8,No,No,NotPlaced
775,2.64,1,1,0,72,3.9,No,Yes,NotPlaced
776,3.36,1,2,0,71,4.5,Yes,Yes,Placed
777,3.24,0,3,2,90,4.2,Yes,Yes,Placed
778,3.24,2,3,2,90,4.8,Yes,Yes,Placed
779,3,2,2,0,79,4.5,Yes,Yes,Placed
780,3.08,1,3,0,79,4.8,No,Yes,NotPlaced
781,3.36,0,1,0,90,4.6,Yes,Yes,Placed
782,3,0,2,0,82,4.8,Yes,Yes,Placed
783,3.12,0,1,1,69,4.2,No,No,NotPlaced
784,3.36,2,3,1,89,4.6,Yes,Yes,NotPlaced
785,2.64,1,1,1,69,4.6,No,No,NotPlaced
786,3.32,2,3,1,86,4.7,No,No,NotPlaced
787,2.96,1,1,1,67,4.5,No,No,NotPlaced
788,3.28,1,3,2,87,4.7,Yes,Yes,Placed
789,2.6,1,1,1,78,4,No,No,NotPlaced
790,3.04,1,2,1,82,4.7,No,Yes,NotPlaced
791,3.32,1,3,3,86,4.8,Yes,Yes,Placed
792,2.6,0,1,0,72,3.6,No,No,NotPlaced
793,2.6,1,1,0,76,3.9,No,Yes,NotPlaced
794,2.6,1,2,0,77,4.6,No,Yes,NotPlaced
795,3.36,1,3,2,68,3.6,Yes,Yes,Placed
796,3.44,1,3,0,81,4.8,Yes,Yes,Placed
797,3.32,1,3,2,82,4.6,Yes,No,NotPlaced
798,3.36,1,2,2,75,4.1,Yes,Yes,NotPlaced
799,3.04,0,1,0,65,4.1,No,No,NotPlaced
800,3.32,2,3,2,90,4.8,Yes,Yes,Placed
801,3.08,0,1,2,76,4.6,No,Yes,NotPlaced
802,2.6,0,1,1,71,4.4,Yes,Yes,NotPlaced
803,3.04,1,1,0,70,4,No,Yes,NotPlaced
804,3.08,1,1,0,79,3.9,No,Yes,NotPlaced
805,3.28,1,3,2,71,4.8,Yes,Yes,NotPlaced
806,3.04,1,2,1,89,4.5,No,No,NotPlaced
807,2.92,1,3,2,83,4.7,Yes,Yes,Placed
808,3.32,2,2,1,81,4.3,Yes,Yes,NotPlaced
809,3.36,1,3,2,90,4.7,Yes,Yes,Placed
810,3,1,1,1,80,3.8,No,No,NotPlaced
811,3.08,1,2,0,78,4.4,Yes,Yes,NotPlaced
812,3.04,1,1,0,79,3.9,No,No,NotPlaced
813,2.84,1,2,0,70,4,No,No,NotPlaced
814,3.16,1,1,1,86,4.3,No,Yes,NotPlaced
815,2.64,0,1,1,72,4.1,No,Yes,NotPlaced
816,3.28,2,2,1,90,4.8,No,Yes,Placed
817,2.96,1,2,2,85,3.5,Yes,Yes,Placed
818,3.36,1,3,2,78,4.8,Yes,No,NotPlaced
819,2.72,0,3,2,76,3.9,Yes,Yes,NotPlaced
820,3.08,1,2,2,90,4.8,No,No,NotPlaced
821,3.16,1,2,1,82,4.5,Yes,Yes,NotPlaced
822,3.24,1,3,1,88,4.4,No,Yes,Placed
823,3.36,2,3,2,90,4.5,Yes,Yes,Placed
824,2.92,0,2,1,74,3.7,No,No,NotPlaced
825,3.28,2,3,2,87,4.8,Yes,Yes,Placed
826,3.04,1,1,1,68,4.2,No,No,NotPlaced
827,2.68,1,3,1,88,4.3,Yes,No,NotPlaced
828,2.84,0,2,0,80,3.8,No,Yes,NotPlaced
829,3.32,1,3,3,90,4.8,Yes,Yes,Placed
830,2.96,0,1,1,69,3.5,No,No,NotPlaced
831,3.44,0,3,2,88,4.8,Yes,Yes,Placed
832,2.68,1,2,1,60,4.1,No,No,NotPlaced
833,3.2,1,2,0,87,4.4,Yes,Yes,Placed
834,2.6,1,1,1,67,4.3,No,No,NotPlaced
835,2.84,0,1,1,71,4,No,Yes,NotPlaced
836,2.68,0,1,0,83,4.4,No,No,NotPlaced
837,2.6,0,1,1,63,3.7,No,No,NotPlaced
838,3.08,1,1,2,85,4.7,Yes,Yes,NotPlaced
839,2.6,1,2,0,69,3.4,No,No,NotPlaced
840,2.6,1,2,0,67,4.4,No,No,NotPlaced
841,3.08,0,1,1,65,4,No,No,NotPlaced
842,3.2,2,3,2,90,4.7,Yes,Yes,Placed
843,2.6,1,1,0,70,4.8,Yes,Yes,Placed
844,2.84,1,1,1,72,4.3,No,Yes,NotPlaced
845,2.96,0,2,0,88,3.6,No,No,NotPlaced
846,3.2,1,1,2,85,4.5,Yes,Yes,Placed
847,2.6,1,1,1,75,3.9,No,No,NotPlaced
848,3,2,1,2,79,3.9,Yes,Yes,NotPlaced
849,3.56,1,2,0,77,4.5,Yes,Yes,NotPlaced
850,3.32,2,1,0,86,4.8,Yes,No,NotPlaced
851,3.36,1,3,2,90,4.8,Yes,Yes,NotPlaced
852,2.64,0,2,1,70,3.2,No,Yes,NotPlaced
853,2.64,1,1,1,75,3.6,No,No,Placed
854,3.24,2,3,1,75,3.7,Yes,Yes,Placed
855,2.6,2,3,2,81,3.5,Yes,No,Placed
856,3.04,0,1,1,85,4.1,No,Yes,Placed
857,2.6,1,2,0,79,4.6,Yes,No,Placed
858,2.6,0,3,2,90,4.8,Yes,Yes,Placed
859,3.44,2,3,2,90,4.8,Yes,Yes,Placed
860,2.6,1,2,0,84,4.3,No,Yes,NotPlaced
861,3.2,1,1,0,84,3.9,Yes,No,NotPlaced
862,3.04,0,1,1,84,4.3,No,No,NotPlaced
863,2.96,0,1,1,65,4.7,No,No,NotPlaced
864,3.36,2,3,0,75,4.8,No,No,Placed
865,3.36,1,3,0,77,4.7,Yes,Yes,Placed
866,3,1,2,1,69,3.8,No,Yes,NotPlaced
867,2.6,1,1,0,75,4.7,No,Yes,Placed
868,3.28,2,3,1,70,3.8,No,No,NotPlaced
869,2.96,1,2,1,67,4.2,No,Yes,NotPlaced
870,3.36,1,3,2,88,4.8,Yes,Yes,Placed
871,2.88,1,1,1,69,4.3,No,No,NotPlaced
872,3,1,1,0,74,4.2,No,No,NotPlaced
873,2.6,1,2,0,71,4.3,No,Yes,NotPlaced
874,3.44,2,3,2,90,4.8,Yes,Yes,Placed
875,2.6,1,1,2,71,4.1,Yes,Yes,NotPlaced
876,3.08,1,1,1,71,4.3,Yes,No,NotPlaced
877,3.48,1,3,2,90,4.8,Yes,Yes,Placed
878,2.6,0,1,0,65,3.5,No,Yes,NotPlaced
879,3.24,1,3,1,90,4.8,Yes,Yes,Placed
880,3.04,1,2,1,68,4.5,No,Yes,NotPlaced
881,3.48,2,3,1,77,4.3,Yes,Yes,NotPlaced
882,3.08,0,1,1,71,4,No,No,NotPlaced
883,3.48,1,3,2,88,4.8,Yes,Yes,Placed
884,2.84,1,2,0,77,3.7,Yes,Yes,Placed
885,2.64,1,2,1,74,3.7,No,No,NotPlaced
886,2.6,0,2,0,78,4.5,No,Yes,Placed
887,3.04,1,2,0,60,3.9,No,No,NotPlaced
888,2.96,1,1,1,81,3.8,No,Yes,NotPlaced
889,3.2,1,1,0,83,4.7,No,Yes,Placed
890,3.04,1,3,1,83,4.8,No,No,Placed
891,3.32,2,3,2,90,4.7,Yes,Yes,Placed
892,2.8,0,1,0,82,4.4,Yes,No,NotPlaced
893,3.16,1,1,2,74,4.8,Yes,No,NotPlaced
894,2.6,0,3,1,67,3.5,Yes,Yes,Placed
895,3.04,1,1,0,74,4,No,Yes,NotPlaced
896,2.96,1,1,1,68,4.7,No,Yes,NotPlaced
897,2.84,1,2,0,84,4.6,No,Yes,Placed
898,2.6,1,1,0,68,4.1,No,Yes,NotPlaced
899,3.4,1,3,1,77,4.7,Yes,Yes,NotPlaced
900,3.36,0,3,2,89,4.1,Yes,Yes,Placed
901,3.44,2,3,3,87,4.7,Yes,Yes,Placed
902,3.2,1,2,1,81,4.4,Yes,Yes,Placed
903,3.2,1,1,1,77,3.7,Yes,Yes,NotPlaced
904,3.4,2,2,0,86,4.3,Yes,Yes,Placed
905,3.28,0,3,0,71,4.7,Yes,Yes,Placed
906,3.04,0,1,1,81,4.3,Yes,No,NotPlaced
907,3.32,2,3,0,79,4.5,Yes,No,NotPlaced
908,2.72,1,2,2,82,3.9,Yes,Yes,Placed
909,3.12,2,3,1,86,4.4,Yes,Yes,NotPlaced
910,3.44,1,3,1,87,4.6,Yes,Yes,Placed
911,3.12,2,3,0,82,4.3,Yes,Yes,Placed
912,3.28,1,3,2,75,4.5,Yes,Yes,NotPlaced
913,3.32,0,3,2,84,4.3,No,No,NotPlaced
914,3.04,1,3,0,80,4.3,Yes,Yes,NotPlaced
915,3.04,1,1,0,81,4.5,No,No,NotPlaced
916,2.6,1,1,0,78,3.5,No,Yes,NotPlaced
917,2.6,1,1,1,64,4,No,Yes,NotPlaced
918,3,2,2,0,89,4.8,Yes,Yes,Placed
919,2.96,2,1,0,77,4.3,No,No,Placed
920,3.12,0,3,0,69,4.2,Yes,Yes,Placed
921,3.08,1,2,1,66,3.4,No,Yes,NotPlaced
922,3.08,2,1,1,90,4.5,Yes,Yes,Placed
923,3.28,1,1,0,76,4.7,Yes,Yes,NotPlaced
